provider_id,source_serial,county_city,district,provider_name,service_hours_raw,emergency_available,outpatient_available,service_type,patient_note,source_version,source_last_update,source_url,source_page,extraction_date,verification_status
TW-PEP-011,11,臺北市,松山區,長庚醫療財團法人臺北長庚紀念醫院,感染科門診：週三08:30-11:30；週一、週二、週四、週五13:30-16:30,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-012,12,臺北市,松山區,知癒診所,門診時段：週一至週六09:00-12:00，週一、三、四、六 13:30-17:00，週一、二、三、五 18:00-21:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-013,13,臺北市,北投區,行政院國軍退除役官兵輔導委員會臺北榮民總醫院,感染科門診：週一至週六08:30-12:00，週一至週五13:30-17:30，週一、週三18:30-20:00 (夜間門診),yes,no,急診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-014,14,臺北市,萬華區,和煦診所,門診時段：週一至週四及週六 09:00-12:00、週一至週四 14:00-17:00、17:30-19:30 (*週五固定休診),no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-015,15,臺北市,大安區,顧芳瑜泌尿科診所,門診時段：週一至週六09:30-12:00、14:00-17:00、18:30-21:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-016,16,臺北市,大安區,忠孝喜月泌尿科診所,門診時段(廖奕安醫師)：週一、四、六 10:30-13:00；週一、二、四、五14:30-17:00及18:30-21:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-017,17,臺北市,中山區,中山顧家泌尿科診所,門診時段：週一至週五09:30-12:00、14:00-17:00、18:30-21:00；週六 09:30-12:00、14:00-17:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-018,18,臺北市,中山區,民權精睿泌尿科診所,"門診時段：朱信誠醫師 週四、五 0900-1200；週一、三、四、六 1400-17:00；週一、三、六 1800-2030
門診時段：魏汶玲醫師 週一至週三 0900-1200；週二、五 1400-17:00；週二、四至六 1800-2030",no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-019,19,臺北市,大同區,恆昕泌尿科診所,門診時段：週一 10:00-13:00、15:00-17:30、18:00-20:30；週二、三 10:00-13:00、15:00-17:30；週四 15:00-17:30、18:00-20:30；週五 10:00-13:00、15:00-17:30、18:00-20:30；週六 10:00-13:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-020,20,臺北市,大安區,啟程泌尿科診所,"門診時段：程威銘醫師 週三 09:30-12:30；週六 09:30-12:30
門診時段：廖家亨醫師 週一 09:30-12:30、18:00-21:00；週二 09:30-12:30、14:00-17:00；週四 09:30-12:30、14:00-17:00",no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-021,21,臺北市,中山區,津久診所,門診時段：陳偉傑醫師 週一至週五 0930-2030；週六 0930-17:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-022,22,新北市,新店區,天主教耕莘醫療財團法人耕莘醫院,感染科門診：週一09:00-12:00； 週三18:00-20:30 (夜間門診),no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-023,23,新北市,新莊區,衛生福利部臺北醫院,"林武甫醫師門診：週一13:30-16:30；週二、四 08:30-11:30；週五18:00-20:00 (夜間門診)
李振德醫師門診：週三13:30-16:30；週五08:30-11:30；週二18:00-20:00(夜間門診)",yes,no,急診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-024,24,新北市,新莊區,自立診所,門診時段：週一至週五09:00-12:00、15:00-18:00、18:00-21:00；週六、日08:00-12:00、15:00-18:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-025,25,新北市,中和區,衛生福利部雙和醫院,感染科門診：週一至週五08:30-11:30；週一、週四下午門診13:30-16:30；週一、週三夜間門診18:00-21:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-026,26,新北市,淡水區,馬偕紀念醫院淡水院區,感染科門診：週一、週二、週四和週五09:00-12:00；14:00-17:00；週三、週六 09:00-12:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-027,27,新北市,新店區,佛教慈濟醫療財團法人臺北慈濟醫院,"彭銘業主任門診：週一1400-1730、週三1400-1730、週五1400-1730
洪伯斌醫師門診：週二、週六 08:30-12:00
蘇印士醫師門診：週一0830-1200、週一1830-21:00、週四0830-1200
邱勝康醫師：週一1400-1730、週三1400-1730、週四1400-1730
楊慶輝醫師：週一0830-1200、週二1400-1730、週四1400-1730、週五 08:30-12:00",no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-028,28,新北市,泰山區,天主教輔仁大學附設醫院,感染科門診－李宜謙醫師、董紹賢醫師：週二、週三、週四、週五上午們診；週一、週二 下午門診時段；週四夜間門診,yes,no,急診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-029,29,新北市,板橋區,醫療財團法人徐元智先生醫療基金會亞東紀念醫院,感染科門診：上午門診時段：週一、週三、週四、週五；下午門診時段：週一至週五；夜間門診時段：週二、週四；諮詢電話02-7728-1848 (不提供線上是否投藥諮詢),no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-030,30,新北市,板橋區,博恩泌尿科外科診所,門診時段：週一至週五 08:30-13:00、16:30-21:00；週六 08:30-13:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-031,31,新北市,三重區,張必正診所,門診時段：週一至週六 08:30-11:00；週一至週五 18:30-21:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-032,32,新北市,三重區,新北市立聯合醫院,急診及感染科門診：週一9:00-1130 1330-1630、週二1330-1630、週三0900-1130、週四0900-1130、週五9:00-1130 1330-1630,yes,yes,急診 / 門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-033,33,新北市,三重區,好幸福泌尿科診所,"高銘鴻：週一9:30-21:30、週二9:30-21:30、週三9:30-21:30、週四9:30-21:30、週五9:30-21:30、週六9:30-12:30
戴定恩：週二9:30-21:30
戴槐青：週一18:00-21:30
葉亭均：週一14:00-17:00、週五14:00-17:00",no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-034,34,新北市,蘆洲區,宜興診所,門診時段：週二、週四、週五 13:30-17:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-035,35,新北市,林口區,成柏泌尿專科診所,"黃亮鋼醫師：週二全日、週四午晚診、週五早診、單週週六全日
蔡翰宇醫師：週一全日、周三晚診、週五午晚診、雙週周六全日",no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-036,36,基隆市,安樂區,長庚醫療財團法人基隆長庚紀念醫院,感染科門診：週一至週五 09:00-12:00：週二 18:00-20:30 (夜間門診),no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-037,37,宜蘭縣,羅東鎮,財團法人天主教靈醫會羅東聖母醫院,感染科門診：週二、週四 09:00-12:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-038,38,宜蘭縣,宜蘭市,國立陽明大學附設醫院,感染科門診：週二、週三、週四 09:00-12:00；隔週一 14:00-17:00 (實際依醫院公告為主),no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-039,39,金門縣,金湖鎮,衛生福利部金門醫院,內科(感染科) 胡逸帆醫師門診：週二、四、五 09:00-12:00；週二 13:30-16:00 (依醫院官網每月公告為主),no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-040,40,桃園市,龜山區,長庚醫療財團法人林口長庚紀念醫院,感染科門診：週一至週五 08:30-11:30；週一至週五 13:30-16:00，預約時段前請先連繫院內個管師 0975-367981。急診僅提供非門診時段。,yes,no,急診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-041,41,桃園市,桃園區,衛生福利部桃園醫院,感染科門診：週一至週五08:30-12:00；週一至週五 14:00-17:00；週一、週二、週五 18:00-20:30 (夜間門診)。非門診時段請至急診就醫。,yes,no,急診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-042,42,桃園市,桃園區,桃園顧家泌尿科診所,"顧芳瑜醫師：週四上午 09:30-12:15
王士綱醫師：週一、五、六 09:30-12:15；週四14:00-17:15；週六18:30-21:15
林敬哲醫師：週三14:00-17:15
陳柏翰醫師：週三、六 14:00-17:15；週三、五 18:30-21:30
陳毅軒醫師：週二、六 14:00-17:15；週三 18:30-21:15
呂其峰醫師：週一 14:00-17:15
丁偉峰醫師：週二 18:30-21:15
蔡彥村醫師：週五 14:00-17:15
陳信宏醫師：週一09:30-12:15；週四、六 14:00-17:15；週三、五18:30-21:15",no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-043,43,桃園市,中壢區,中壢高美泌尿科診,張琮昕醫師：週一至週六上午9:00-12:00；下午14:30-17:30；晚上18:30-20:30,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-044,44,桃園市,新屋區,衛生福利部桃園醫院新屋分院,感染科門診：每月單週五上 09:00~12:00 (依照每月門診公告時間為主),no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-045,45,桃園市,楊梅區,明仁診所,鍾智明醫師門診：週一、週五 08:00-12:00、週三、週六 16:00-21:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-046,46,新竹市,北區,國立臺灣大學醫學院附設醫院新竹臺大分院新竹醫院,感染科門診：週一、週二、週三、週五 09:00-12:00；週二 18:00-20:00 (夜間門診),no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-047,47,新竹市,東區,財團法人臺灣基督教長老教會馬偕醫院新竹分院,感染科門診：週二、隔週三、週四、週五、隔週六 09:00-12:00；週一、週二、週四 14:00-17:00；週一、隔週五 17:30-20:30 (夜間門診),yes,no,急診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-048,48,新竹市,東區,永美陳志閔診所,門診時段：週一至週五 09:00-12:00、14:30-17:30、18:30-21:30 (週四14:30-17:30休診)、週六0900-1200、週日休診,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-049,49,新竹縣,竹北市,東元醫療社團法人東元綜合醫院,"感染科門診：
林玉春醫師門診：週一、週二、週四 14:00~17:00；週五 18:30~21:30 (夜間門診)
張天豪醫師門診：週一18:30-21:30 (夜間門診)；週二09:00-12:00、週三09:00-12:00、週四09:00-12:00",yes,no,急診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-050,50,新竹縣,竹北市,國立臺灣大學醫學院附設醫院新竹臺大分院生醫醫院,感染科門診：週一14:00-17:00、週二14:00-17:00、週三09:00-1200、週五09:00-12:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-051,51,新竹縣,竹北市,博威診所,葉韶豪醫師：週二至週日13:00-21:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-052,52,苗栗縣,苗栗市,衛生福利部苗栗醫院,感染科門診：週一13:30-17:00；週三 08:30-12:00,yes,no,急診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-053,53,苗栗縣,頭份市,為恭醫療財團法人為恭紀念醫院,感染科門診：週一、週四 08:30-12:00,no,yes,門診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
TW-PEP-054,54,臺中市,西屯區,臺中榮民總醫院,感染科門診：週一至週五 08:30-12:00、13:30-17:00；週二、週四 18:00-21:00 (夜間門診，最晚20:00前須插卡報到),yes,no,急診,服務時間與看診方式可能異動，出發前請先電話或官網確認；若接近72小時，優先尋求可即時評估的急診或醫療院所。,非職業暴露愛滋病毒後預防性投藥急門診服務時間表(113年調查_1150624更新),2026-06-24,https://www.cdc.gov.tw/File/Get/qG_HXT0vfyI-veQ-BXVe0w,https://www.cdc.gov.tw/Category/MPage/uo89XT3izngK6IY0wv8BNg,2026-07-31,source_extracted_not_phone_verified
